person;distance;unsharedDistance;distanceDetour;time;unsharedTime;timeDetour
12052000_12052000_2326;19978.919082680157;10244.198725269334;1.950266645393965;1905.0;623.0;3.057784911717496
12052000_12052000_7664;4734.636555624311;3243.5217629377958;1.4597209150019541;950.0;260.0;3.6538461538461537
12052000_12052000_25297;4145.980061762414;4145.980061762414;1.0;1301.0;300.0;4.336666666666667
12052000_12052000_21327;17431.208968739076;8959.35930351926;1.9455865512494905;2135.0;645.0;3.310077519379845
12052000_12052000_20050;15959.885404895693;10941.621513064696;1.4586398721468299;2267.0;683.0;3.3191800878477307
12071000_12052000_52376;18926.853004117907;16050.955806878634;1.1791729559187254;2568.0;1005.0;2.555223880597015
12052000_12052000_23803;6235.731666002573;6235.731666002573;1.0;1579.0;398.0;3.9673366834170856
12052000_12052000_9490;10370.34935502037;6334.355033298527;1.6371594740909485;1880.0;549.0;3.424408014571949
12052000_12052000_21747;8090.985732352219;5271.157154399187;1.5349543744108765;1710.0;330.0;5.181818181818182
12052000_12052000_24759;6309.160491404814;3459.8986696769284;1.8235101931450317;1422.0;276.0;5.1521739130434785
12052000_12052000_30519;3292.530326296376;2957.8022912619954;1.1131678192363437;1488.0;215.0;6.920930232558139
12052000_12052000_19652;10634.582765586814;8073.481133659499;1.3172239569929403;1683.0;455.0;3.698901098901099
12052000_12052000_24479;21114.090621832278;9256.770773425582;2.280934803143964;1977.0;539.0;3.6679035250463823
12052000_12052000_14511;20577.071195638855;12093.265232246673;1.7015314557701195;1901.0;685.0;2.7751824817518247
12052000_12052000_1617;11068.972118229854;6956.97131542576;1.5910619170854587;1451.0;372.0;3.900537634408602
12052000_12052000_21349;15780.065354542141;10673.323057304715;1.4784585147305573;1963.0;523.0;3.7533460803059273
12052000_12052000_21803;5930.3122663240265;3844.654155734365;1.5424826333153707;1393.0;303.0;4.597359735973598
12052000_12052000_31280;9435.540170974236;4689.367975672149;2.01211340631075;1763.0;419.0;4.20763723150358
12071000_12052000_51569;8254.713718623543;7042.787585744826;1.1720804607726285;1713.0;411.0;4.1678832116788325
12052000_12052000_21974;8099.959610484007;7016.4767384178;1.154419791080292;1752.0;490.0;3.5755102040816324
12052000_12052000_19742;2276.1630527804705;2276.1630527804705;1.0;1382.0;220.0;6.281818181818182
12052000_12052000_18928;15653.337407735711;10049.02449909754;1.5576972082356322;2060.0;610.0;3.377049180327869
12052000_12052000_16511;2375.85703530035;2375.85703530035;1.0;1294.0;145.0;8.924137931034483
12052000_12052000_19768;5255.156245179638;4153.303355056307;1.2652955481284351;939.0;296.0;3.1722972972972974
12052000_12052000_22791;3854.9396324092877;3678.969385274646;1.047831397520995;1305.0;280.0;4.660714285714286
12052000_12052000_23791;4959.172514358513;4528.786569221828;1.095033391076903;921.0;300.0;3.07
12052000_12052000_9624;8082.520537479194;2707.2571160666685;2.985501631711347;1330.0;222.0;5.990990990990991
12052000_12052000_22676;11302.884577635243;6344.553156094137;1.7815099502757694;1836.0;460.0;3.991304347826087
12052000_12052000_27038;6277.282394654085;4305.980440754286;1.457805598753366;1062.0;316.0;3.3607594936708862
12052000_12052000_5344;2806.617052490311;2090.619925738215;1.3424807722997625;1330.0;197.0;6.751269035532995
12052000_12052000_16817;15964.771627957833;9871.001083966652;1.6173406822828962;1429.0;529.0;2.701323251417769
12052000_12052000_28780;15270.930992980002;7023.542410017947;2.174249132631205;1840.0;460.0;4.0
12052000_12052000_27442;4636.685255328706;4090.617143116852;1.1334928430373166;1636.0;313.0;5.226837060702875
12052000_12052000_5407;9233.33534563039;4198.093369879748;2.1994116214463504;1487.0;324.0;4.589506172839506
12052000_12052000_7374;11001.183872616935;6908.235177160106;1.5924738504833866;1856.0;462.0;4.017316017316017
12052000_12052000_2125;22065.586024692297;10218.300486213173;2.159418393935843;2351.0;813.0;2.891758917589176
12052000_12052000_20738;3289.399014227317;3289.399014227317;1.0;1419.0;254.0;5.586614173228346
12052000_12052000_26303;540.2391190354342;540.2391190354342;1.0;1066.0;50.0;21.32
12052000_12052000_9250;5203.008334289611;5203.008334289611;1.0;1690.0;493.0;3.4279918864097363
12052000_12052000_31050;8253.24970068886;7160.773231030972;1.152564036649517;1117.0;550.0;2.0309090909090908
12052000_12052000_13554;8869.780214782822;6409.881771556682;1.383766585858375;1489.0;418.0;3.562200956937799
12071000_12052000_40397;10798.499859358146;6132.843211946542;1.7607656817841166;1595.0;267.0;5.97378277153558
12052000_12052000_30497;17429.076860355086;11198.062951034053;1.5564367638016938;1842.0;705.0;2.6127659574468085
12052000_12052000_25562;13070.632104740262;10396.0845837882;1.2572648865441887;1952.0;580.0;3.3655172413793104
12052000_12052000_13682;11149.292172591437;8780.471214549889;1.2697828966304492;1748.0;359.0;4.86908077994429
12052000_12052000_4198;9535.327651601152;7921.937671494237;1.2036610292848462;2000.0;622.0;3.215434083601286
12052000_12052000_10699;1418.9116310686752;1418.9116310686752;1.0;1304.0;116.0;11.241379310344827
12052000_12052000_29977;5813.731419200377;4610.983407477875;1.2608441422217964;1637.0;328.0;4.990853658536586
12052000_12052000_10430;23016.33733766311;8578.819676660958;2.682925880850489;2190.0;688.0;3.183139534883721
12052000_12052000_23877;8483.855382544023;5202.185431973498;1.6308252547863509;1558.0;306.0;5.091503267973856
12052000_12052000_23387;11544.188718802438;5863.71528258306;1.9687498731550006;1843.0;486.0;3.792181069958848
12052000_12052000_11368;19016.01573424339;10236.557140058187;1.8576573621446417;2220.0;680.0;3.264705882352941
12052000_12052000_24891;2580.597560658251;2210.342205684152;1.1675104216993841;1184.0;177.0;6.6892655367231635
12052000_12052000_1079;6482.442391138194;5934.44979130171;1.0923409278210916;1647.0;527.0;3.1252371916508537
12052000_12052000_13088;10224.463706173388;6842.100963603301;1.4943456345591268;1958.0;531.0;3.687382297551789
12052000_12052000_2842;4322.918969570559;728.3201373113832;5.935465392359946;501.0;45.0;11.133333333333333
12052000_12052000_26331;8571.423958606149;4854.198822721207;1.7657752126850685;1375.0;382.0;3.599476439790576
12052000_12052000_28797;9642.899020962092;9642.899020962092;1.0;1591.0;569.0;2.796133567662566
12052000_12052000_16185;11132.105100933673;10216.854038576466;1.0895824741061615;2161.0;652.0;3.3144171779141103
12052000_12052000_28705;13578.862220599765;8521.634470471672;1.5934574837317772;2135.0;638.0;3.346394984326019
12052000_12052000_26931;15543.014217964204;8166.247431400457;1.903323937773299;1924.0;483.0;3.9834368530020705
12052000_12052000_14225;1497.5749994182042;1497.5749994182042;1.0;1277.0;116.0;11.008620689655173
12052000_12052000_14555;1912.3678558386648;1784.4151003394797;1.0717057121265352;1234.0;169.0;7.3017751479289945
12052000_12052000_19848;1713.1941042678675;1713.1941042678675;1.0;899.0;121.0;7.429752066115703
12052000_12052000_31779;6895.541393191117;2903.932246531473;2.3745531258269947;1622.0;284.0;5.711267605633803
12052000_12052000_10033;8481.491286778075;2724.969565510461;3.1125086291337203;1425.0;214.0;6.658878504672897
12052000_12052000_12800;6548.200794757821;4025.3297794377995;1.6267489009738676;1630.0;311.0;5.241157556270096
12052000_12052000_23558;14510.942530202645;5562.840050063585;2.608549302084783;1781.0;512.0;3.478515625
12052000_12052000_29537;11117.359852836655;7925.747160744366;1.4026891884591157;1952.0;548.0;3.562043795620438
12052000_12052000_15090;10607.389049870804;8585.743529309217;1.235465398385158;1997.0;550.0;3.630909090909091
12052000_12052000_8425;16023.441332912227;11142.35801369886;1.4380655614558757;1760.0;705.0;2.49645390070922
12052000_12052000_29382;6833.528137038971;5968.745296827692;1.144885197341374;1821.0;437.0;4.167048054919908
12052000_12052000_4751;8074.847616709825;7287.875838923691;1.107983697195143;1821.0;511.0;3.563600782778865
12052000_12052000_1002;5608.1124118929165;3207.303461510355;1.748544370432598;1419.0;264.0;5.375
12052000_12052000_17966;10778.66133639167;10240.621732228092;1.0525397400892489;1698.0;544.0;3.1213235294117645
12052000_12052000_12213;1193.1690653374824;1193.1690653374824;1.0;1230.0;147.0;8.36734693877551
12052000_12052000_22025;12294.016896042713;5861.276689859561;2.0974981299402335;1785.0;417.0;4.280575539568345
12052000_12052000_19440;9710.001201034313;8142.810184643892;1.1924631645406527;1538.0;561.0;2.7415329768270946
12052000_12052000_6015;3908.819496655431;777.1017693133532;5.029996907752845;1282.0;77.0;16.649350649350648
12052000_12052000_31760;9477.636980141615;8261.937448816921;1.1471446060752708;1736.0;414.0;4.193236714975845
12052000_12052000_30332;7951.950471591319;3926.2656925130445;2.0253215381615184;1562.0;315.0;4.958730158730159
12052000_12052000_1258;1897.0472125468514;728.3201373113832;2.6046886737882344;990.0;45.0;22.0
12052000_12052000_26271;7087.719598314863;4406.865774908056;1.6083357107609524;1675.0;316.0;5.300632911392405
12052000_12052000_31125;2125.05717896114;2125.05717896114;1.0;396.0;198.0;2.0
12052000_12052000_20788;9771.991820895817;7877.1105147599965;1.2405553791057298;1911.0;578.0;3.3062283737024223
12052000_12052000_17017;14986.440264142297;7648.191001467333;1.959475157101476;1894.0;482.0;3.929460580912863
12052000_12052000_27709;8127.681453631401;7031.099298375039;1.1559616937154897;1744.0;480.0;3.6333333333333333
12052000_12052000_30648;22723.66383024756;10532.727215260953;2.1574340022138863;2284.0;740.0;3.0864864864864865
12052000_12052000_26459;8847.77864152982;4720.404234332791;1.8743688468833888;1112.0;356.0;3.1235955056179776
12052000_12052000_15151;4898.782005122418;4898.782005122418;1.0;1366.0;279.0;4.896057347670251
12052000_12052000_28422;17745.524531702787;6373.3479109720065;2.78433325460753;1452.0;437.0;3.322654462242563
12052000_12052000_31120;9209.693992606091;8565.62093234269;1.0751928045089485;2041.0;685.0;2.9795620437956205
12052000_12052000_17145;2249.55025522755;2249.55025522755;1.0;1364.0;176.0;7.75
12052000_12052000_30773;17936.381186168208;4936.722630345406;3.633256824257363;1479.0;377.0;3.923076923076923
12052000_12052000_3620;7320.634901640944;3985.9003939728213;1.8366326746926886;1668.0;356.0;4.685393258426966
12052000_12052000_2066;7037.861426148377;5436.631021342631;1.294526223780827;1755.0;415.0;4.228915662650603
12052000_12052000_26227;8635.210630060952;2549.255431169678;3.38734617350559;1430.0;221.0;6.470588235294118
12052000_12052000_13314;3042.4746457228653;3042.4746457228653;1.0;1473.0;288.0;5.114583333333333
12052000_12052000_27229;2751.0533391677873;2263.296687083051;1.2155071647780122;1434.0;179.0;8.011173184357542
12052000_12052000_31077;14523.59193339212;6553.082981568713;2.21629910291711;1789.0;495.0;3.614141414141414
12052000_12052000_21132;11265.11274904905;7072.321200722646;1.5928451818475082;1920.0;512.0;3.75
12052000_12052000_20647;3189.7122713649624;3189.7122713649624;1.0;1399.0;244.0;5.733606557377049
12052000_12052000_24753;13901.476102179504;9820.378057359138;1.41557443318204;1847.0;542.0;3.407749077490775
12052000_12052000_5669;5002.5867354262155;4346.911451670682;1.150837046267306;725.0;380.0;1.9078947368421053
12052000_12052000_28650;2850.0563748915833;2850.0563748915833;1.0;1176.0;155.0;7.587096774193548
12052000_12052000_6969;12524.437192060657;6645.898096785807;1.8845364478456148;1841.0;469.0;3.925373134328358
12052000_12052000_11167;9948.251789947388;2731.766243097918;3.641692189103898;1250.0;233.0;5.364806866952789
12052000_12052000_2130;24379.782204918763;9841.88623617839;2.477145297138229;2207.0;710.0;3.108450704225352
12052000_12052000_27117;23345.93378391615;10588.035689787244;2.2049353126410987;2086.0;772.0;2.7020725388601035
12052000_12052000_10432;3390.3385734742387;2054.0718030425614;1.6505453063774855;942.0;158.0;5.962025316455696
12052000_12052000_31155;14220.312242248167;5653.049619100964;2.5155116619177496;1900.0;492.0;3.861788617886179
12052000_12052000_26914;12459.711835151667;10295.419439364647;1.210218962766279;2122.0;637.0;3.3312401883830454
12052000_12052000_27676;13477.435712696379;5532.699912191019;2.4359600062529223;1306.0;453.0;2.883002207505519
12052000_12052000_23146;8518.08889425961;6278.747233184605;1.356654214273761;1424.0;581.0;2.450946643717728
12052000_12052000_24936;9577.865357257033;5758.548099101157;1.6632430939930896;1554.0;471.0;3.299363057324841
12052000_12052000_28237;8718.418563347834;4820.084244599628;1.8087689179117272;1441.0;344.0;4.188953488372093
12052000_12052000_29638;13468.077192718703;7425.1202436033645;1.813853075890759;1162.0;481.0;2.415800415800416
12071000_12052000_45759;5923.855398816347;5312.397947026917;1.1151000843473393;1141.0;413.0;2.76271186440678
12052000_12052000_5595;9319.928871706816;5156.759132454168;1.8073229003564766;1598.0;406.0;3.935960591133005
12052000_12052000_26811;8310.0874470239;3854.749222932544;2.1558049477215815;1710.0;357.0;4.7899159663865545
12052000_12052000_8034;6421.583948991986;5626.583474507749;1.1412936425961029;884.0;377.0;2.3448275862068964
12052000_12052000_18236;13063.311056942019;6379.443205959981;2.0477196261795463;1784.0;399.0;4.471177944862156
12052000_12052000_19108;7075.368782674604;6082.061130855347;1.163317604089843;1705.0;353.0;4.830028328611898
12052000_12052000_19253;8245.41280822432;3653.583551805176;2.2568014912784453;1528.0;226.0;6.761061946902655
12052000_12052000_21844;3021.5057302757236;2407.1888090520306;1.255200970905816;1481.0;193.0;7.6735751295336785
12052000_12052000_16685;21388.93743307717;6129.234400571752;3.4896589092892176;1933.0;486.0;3.977366255144033
12052000_12052000_25637;11106.087300065232;3739.971617046447;2.9695645949409633;1539.0;347.0;4.435158501440922
12052000_12052000_4241;19054.630194654674;9117.574335830992;2.0898793355346963;2053.0;733.0;2.800818553888131
12052000_12052000_10531;8751.146566049152;4943.689817413342;1.7701649758090938;1092.0;350.0;3.12
12052000_12052000_21989;6199.722227024224;4374.728772237717;1.4171672233414838;1462.0;210.0;6.961904761904762
12052000_12052000_4056;7302.344253749166;6560.115538607697;1.1131426284755646;1834.0;433.0;4.235565819861431
12052000_12052000_18126;6394.505334984068;4133.526139689917;1.546985580563853;1454.0;281.0;5.174377224199288
12052000_12052000_23022;1464.1066912599636;1464.1066912599636;1.0;1279.0;123.0;10.398373983739837
12052000_12052000_17441;11159.249472313766;8275.711629032183;1.3484338232818298;1953.0;636.0;3.0707547169811322
12052000_12052000_22495;18105.914126300177;6880.723635348187;2.631396795721466;1983.0;574.0;3.4547038327526134
12052000_12052000_27148;991.6749355062898;999.1380381739195;0.9925304588730605;769.0;126.0;6.103174603174603
12052000_12052000_29164;11938.956720122242;10391.709032624123;1.1488925144690474;2140.0;696.0;3.074712643678161
12052000_12052000_21293;1279.351961031965;1279.351961031965;1.0;1272.0;136.0;9.352941176470589
12052000_12052000_23844;16676.250440394124;15851.532527402742;1.0520276453753403;2148.0;995.0;2.1587939698492464
12052000_12052000_12282;10596.742069843533;7347.524209468562;1.4422194153763779;1856.0;465.0;3.9913978494623654
12052000_12052000_1852;11129.250645488642;6960.319158033169;1.5989569433240647;1318.0;381.0;3.459317585301837
12052000_12052000_22255;8996.171385796808;6232.545166240717;1.4434185626965985;1692.0;335.0;5.050746268656717
12052000_12052000_6908;14839.719275062234;7616.247116005002;1.9484293312749292;2112.0;621.0;3.4009661835748792
12052000_12052000_20335;24263.56395049038;11274.718731859659;2.1520327493339013;2175.0;651.0;3.3410138248847927
12052000_12052000_31127;8652.53665805729;6491.174692152264;1.332969311166141;1873.0;458.0;4.0895196506550215
12052000_12052000_27036;7324.864966078855;6179.522608339957;1.1853447960839452;1388.0;440.0;3.1545454545454548
12052000_12052000_28367;6001.115052048143;3868.2359683627965;1.5513828786892938;1301.0;383.0;3.3968668407310707
12052000_12052000_28342;12935.934109797772;8178.949488400465;1.5816131555945845;1891.0;476.0;3.972689075630252
12052000_12052000_3618;23215.85658174903;18061.20559399403;1.2853990538410736;2409.0;997.0;2.416248746238716
12052000_12052000_885;8510.47702371683;5691.90658193158;1.495189160470858;1363.0;406.0;3.357142857142857
12052000_12052000_14929;6197.820317852168;6197.820317852168;1.0;1141.0;471.0;2.4225053078556265
12052000_12052000_4094;941.5098261144935;941.5098261144935;1.0;997.0;114.0;8.74561403508772
12052000_12052000_6202;6053.481270868937;5753.3281505068835;1.0521703460171326;1767.0;407.0;4.341523341523342
12052000_12052000_8962;8176.229437072997;4614.023992456923;1.7720387779603273;1686.0;383.0;4.402088772845953
